incident_id,incident_name,discovery_date,contain_date,fire_year,state,county_fips,county_name,latitude,longitude,fire_size_acres,fire_size_class,cause,structures_destroyed,personnel_assigned
FIRE-2023-003645,Idaho Fire 3645,2023-07-01,2023-07-17,2023,ID,1049,Idaho County 00,44.12279,-115.69441,9.6,B,Human - Equipment,0,1
FIRE-2023-003646,Idaho Fire 3646,2023-04-17,2023-04-23,2023,ID,1049,Idaho County 00,44.26557,-115.73822,239.4,D,Undetermined,2,5
FIRE-2023-003647,Idaho Fire 3647,2023-10-01,2023-10-24,2023,ID,1049,Idaho County 00,42.73444,-116.22058,240.7,D,Human - Campfire,0,12
FIRE-2023-003648,Idaho Fire 3648,2023-08-09,2023-08-19,2023,ID,1050,Idaho County 01,43.40227,-115.51634,26.7,C,Human - Equipment,0,2
FIRE-2023-003649,Idaho Fire 3649,2023-08-29,2023-09-07,2023,ID,1050,Idaho County 01,43.86634,-114.83988,31.9,C,Human - Campfire,0,7
FIRE-2023-003650,Idaho Fire 3650,2023-06-23,2023-07-27,2023,ID,1050,Idaho County 01,43.7354,-114.46277,81.2,C,Lightning,0,1
FIRE-2023-003651,Idaho Fire 3651,2023-06-10,2023-06-12,2023,ID,1050,Idaho County 01,43.3555,-115.5642,90.9,C,Undetermined,0,17
FIRE-2023-003652,Idaho Fire 3652,2023-07-06,2023-07-30,2023,ID,1050,Idaho County 01,43.41064,-114.43962,4.4,B,Lightning,0,1
FIRE-2023-003653,Idaho Fire 3653,2023-09-02,2023-09-04,2023,ID,1050,Idaho County 01,43.84501,-114.40453,96.9,C,Lightning,0,9
FIRE-2023-003654,Idaho Fire 3654,2023-09-06,2023-10-06,2023,ID,1050,Idaho County 01,42.44058,-114.77894,68.4,C,Lightning,0,1
FIRE-2023-003655,Idaho Fire 3655,2023-07-11,2023-07-19,2023,ID,1051,Idaho County 02,43.33096,-113.34513,62.3,C,Lightning,0,13
FIRE-2023-003656,Idaho Fire 3656,2023-11-29,2023-12-18,2023,ID,1051,Idaho County 02,43.43047,-113.70462,24.5,C,Lightning,0,15
FIRE-2023-003657,Idaho Fire 3657,2023-09-19,2023-10-17,2023,ID,1051,Idaho County 02,43.966,-113.02012,59.9,C,Lightning,0,1
FIRE-2023-003658,Idaho Fire 3658,2023-09-27,2023-10-02,2023,ID,1051,Idaho County 02,42.26191,-112.60079,170.3,D,Human - Debris Burning,0,11
FIRE-2023-003659,Idaho Fire 3659,2023-05-29,2023-07-12,2023,ID,1051,Idaho County 02,43.75294,-113.65892,44.0,C,Lightning,0,5
FIRE-2023-003660,Idaho Fire 3660,2023-07-10,2023-08-18,2023,ID,1051,Idaho County 02,42.37871,-113.74667,16.3,C,Human - Equipment,0,4
FIRE-2023-003661,Idaho Fire 3661,2023-11-21,2023-11-28,2023,ID,1051,Idaho County 02,42.12372,-112.77902,29.4,C,Lightning,0,14
FIRE-2023-003662,Idaho Fire 3662,2023-06-30,2023-07-16,2023,ID,1052,Idaho County 03,43.04643,-111.53302,151.9,D,Lightning,0,44
FIRE-2023-003663,Idaho Fire 3663,2023-10-09,2023-11-19,2023,ID,1052,Idaho County 03,42.20968,-111.68287,126.9,D,Human - Campfire,0,1
FIRE-2023-003664,Idaho Fire 3664,2023-05-21,2023-06-25,2023,ID,1052,Idaho County 03,43.66514,-112.1699,74.3,C,Lightning,0,5
FIRE-2023-003665,Idaho Fire 3665,2023-09-07,2023-10-09,2023,ID,1052,Idaho County 03,43.10103,-111.72094,22.3,C,Human - Debris Burning,0,1
FIRE-2023-003666,Idaho Fire 3666,2023-07-15,2023-08-25,2023,ID,1052,Idaho County 03,42.32322,-112.47517,108.3,D,Human - Equipment,0,1
FIRE-2023-003667,Idaho Fire 3667,2023-09-30,2023-10-30,2023,ID,1052,Idaho County 03,43.70044,-112.34866,208.7,D,Undetermined,4,4
FIRE-2023-003668,Idaho Fire 3668,2023-06-15,2023-06-23,2023,ID,1052,Idaho County 03,42.1703,-111.6285,24129.2,G,Lightning,118,1208
FIRE-2023-003669,Idaho Fire 3669,2023-09-13,2023-10-16,2023,ID,1052,Idaho County 03,43.51582,-111.95817,171.8,D,Lightning,0,9
FIRE-2023-003670,Idaho Fire 3670,2023-08-18,2023-09-30,2023,ID,1053,Idaho County 10,46.37071,-116.01046,33.6,C,Human - Equipment,0,1
FIRE-2023-003671,Idaho Fire 3671,2023-05-31,2023-07-13,2023,ID,1053,Idaho County 10,45.99105,-116.67845,13.8,C,Human - Equipment,0,1
FIRE-2023-003672,Idaho Fire 3672,2023-07-20,2023-08-25,2023,ID,1053,Idaho County 10,45.48968,-115.6945,0.2,A,Undetermined,0,14
FIRE-2023-003673,Idaho Fire 3673,2023-07-09,2023-08-14,2023,ID,1053,Idaho County 10,46.50665,-116.9325,8.5,B,Powerline,0,1
FIRE-2023-003674,Idaho Fire 3674,2023-07-30,2023-08-26,2023,ID,1054,Idaho County 11,45.4605,-115.3927,178.0,D,Human - Campfire,0,9
FIRE-2023-003675,Idaho Fire 3675,2023-06-24,2023-08-05,2023,ID,1054,Idaho County 11,44.80763,-114.53567,246.3,D,Undetermined,0,2
FIRE-2023-003676,Idaho Fire 3676,2023-08-21,2023-08-22,2023,ID,1054,Idaho County 11,46.25897,-115.02611,37.7,C,Powerline,0,13
FIRE-2023-003677,Idaho Fire 3677,2023-01-02,2023-01-04,2023,ID,1054,Idaho County 11,46.27459,-114.9178,69.2,C,Human - Equipment,0,7
FIRE-2023-003678,Idaho Fire 3678,2023-06-16,2023-07-14,2023,ID,1054,Idaho County 11,45.5647,-114.4461,35.9,C,Human - Arson,0,8
FIRE-2023-003679,Idaho Fire 3679,2023-07-26,2023-09-01,2023,ID,1054,Idaho County 11,46.20128,-115.59329,79.1,C,Undetermined,0,9
FIRE-2023-003680,Idaho Fire 3680,2023-06-02,2023-07-01,2023,ID,1055,Idaho County 12,45.94698,-113.0578,33.8,C,Powerline,0,1
FIRE-2023-003681,Idaho Fire 3681,2023-09-06,2023-09-24,2023,ID,1055,Idaho County 12,44.47162,-113.46474,32.2,C,Powerline,0,1
FIRE-2023-003682,Idaho Fire 3682,2023-06-27,2023-08-05,2023,ID,1055,Idaho County 12,45.25539,-113.43804,56.5,C,Human - Equipment,0,9
FIRE-2023-003683,Idaho Fire 3683,2023-06-15,2023-06-18,2023,ID,1055,Idaho County 12,45.49629,-113.19173,19971.7,G,Lightning,99,995
FIRE-2023-003684,Idaho Fire 3684,2023-09-01,2023-09-16,2023,ID,1055,Idaho County 12,44.76711,-113.86879,184.4,D,Lightning,6,20
FIRE-2023-003685,Idaho Fire 3685,2023-06-13,2023-06-29,2023,ID,1055,Idaho County 12,46.55707,-113.56476,23.2,C,Lightning,0,1
FIRE-2023-003686,Idaho Fire 3686,2023-06-25,2023-06-28,2023,ID,1056,Idaho County 13,45.41004,-111.0014,74.6,C,Human - Arson,0,4
FIRE-2023-003687,Idaho Fire 3687,2023-08-30,2023-09-30,2023,ID,1056,Idaho County 13,44.67549,-111.75184,8.0,B,Human - Equipment,0,11
FIRE-2023-003688,Idaho Fire 3688,2023-10-03,2023-10-07,2023,ID,1056,Idaho County 13,46.1068,-112.23984,42.8,C,Human - Campfire,0,1
FIRE-2023-003689,Idaho Fire 3689,2023-10-22,2023-11-05,2023,ID,1056,Idaho County 13,46.0211,-112.22459,72.9,C,Lightning,0,1
FIRE-2023-003690,Idaho Fire 3690,2023-08-10,2023-09-05,2023,ID,1056,Idaho County 13,44.63554,-111.01099,38.0,C,Lightning,0,13
FIRE-2023-003691,Idaho Fire 3691,2023-07-20,2023-08-21,2023,ID,1056,Idaho County 13,46.42216,-111.8287,89.5,C,Human - Campfire,0,10
FIRE-2023-003692,Idaho Fire 3692,2023-10-24,2023-12-08,2023,ID,1056,Idaho County 13,44.41581,-112.22776,83.0,C,Human - Campfire,0,15
FIRE-2023-003693,Idaho Fire 3693,2023-08-29,2023-09-01,2023,ID,1056,Idaho County 13,44.66601,-111.6447,11.6,C,Lightning,0,1
FIRE-2023-003694,Idaho Fire 3694,2023-08-22,2023-10-02,2023,ID,1056,Idaho County 13,46.40274,-112.25381,10.9,C,Human - Debris Burning,0,3
FIRE-2023-003695,Idaho Fire 3695,2023-07-08,2023-08-01,2023,ID,1056,Idaho County 13,45.26346,-112.11456,72.6,C,Human - Debris Burning,0,14
FIRE-2023-003696,Idaho Fire 3696,2023-06-25,2023-08-06,2023,ID,1056,Idaho County 13,45.41773,-112.53041,29.0,C,Human - Debris Burning,0,1
FIRE-2023-003697,Idaho Fire 3697,2023-05-24,2023-05-26,2023,ID,1056,Idaho County 13,46.54878,-112.37381,42.4,C,Undetermined,0,1
FIRE-2023-003698,Idaho Fire 3698,2023-06-29,2023-08-13,2023,ID,1056,Idaho County 13,45.98071,-111.97723,18.3,C,Lightning,0,1
FIRE-2023-003699,Idaho Fire 3699,2023-10-02,2023-10-21,2023,ID,1056,Idaho County 13,44.8524,-111.71396,48.5,C,Lightning,0,3
FIRE-2023-003700,Idaho Fire 3700,2023-08-23,2023-10-02,2023,ID,1057,Idaho County 20,48.92601,-115.69693,28.0,C,Lightning,0,1
FIRE-2023-003701,Idaho Fire 3701,2023-08-04,2023-09-12,2023,ID,1057,Idaho County 20,47.16456,-115.66233,81.2,C,Human - Equipment,0,1
FIRE-2023-003702,Idaho Fire 3702,2023-09-25,2023-10-01,2023,ID,1057,Idaho County 20,48.23497,-115.77975,99.2,C,Human - Campfire,0,1
FIRE-2023-003703,Idaho Fire 3703,2023-09-07,2023-09-30,2023,ID,1057,Idaho County 20,47.53964,-116.27951,43.6,C,Powerline,0,3
FIRE-2023-003704,Idaho Fire 3704,2023-08-22,2023-10-03,2023,ID,1057,Idaho County 20,46.96479,-116.0724,0.6,B,Human - Equipment,0,1
FIRE-2023-003705,Idaho Fire 3705,2023-06-14,2023-07-15,2023,ID,1057,Idaho County 20,47.73473,-116.57493,232.6,D,Lightning,0,7
FIRE-2023-003706,Idaho Fire 3706,2023-10-09,2023-11-18,2023,ID,1057,Idaho County 20,47.66665,-116.14826,7.7,B,Lightning,0,1
FIRE-2023-003707,Idaho Fire 3707,2023-07-04,2023-07-14,2023,ID,1057,Idaho County 20,47.39098,-116.68083,97.1,C,Lightning,0,1
FIRE-2023-003708,Idaho Fire 3708,2023-10-15,2023-11-11,2023,ID,1057,Idaho County 20,48.24634,-116.82488,17.5,C,Lightning,0,1
FIRE-2023-003709,Idaho Fire 3709,2023-06-28,2023-07-19,2023,ID,1057,Idaho County 20,47.34107,-115.77872,11.2,C,Powerline,0,1
FIRE-2023-003710,Idaho Fire 3710,2023-08-22,2023-08-26,2023,ID,1058,Idaho County 21,47.76317,-115.3425,36.0,C,Lightning,0,1
FIRE-2023-003711,Idaho Fire 3711,2023-08-14,2023-09-26,2023,ID,1058,Idaho County 21,48.54889,-115.42297,31.5,C,Human - Equipment,0,1
FIRE-2023-003712,Idaho Fire 3712,2023-06-15,2023-06-27,2023,ID,1058,Idaho County 21,47.57788,-115.10607,79.2,C,Lightning,0,1
FIRE-2023-003713,Idaho Fire 3713,2023-08-03,2023-08-31,2023,ID,1058,Idaho County 21,47.29177,-114.86726,12.0,C,Human - Campfire,0,1
FIRE-2023-003714,Idaho Fire 3714,2023-08-31,2023-09-26,2023,ID,1058,Idaho County 21,48.07415,-115.45804,18.0,C,Human - Campfire,0,1
FIRE-2023-003715,Idaho Fire 3715,2023-07-28,2023-08-26,2023,ID,1058,Idaho County 21,48.67067,-115.3278,8.4,B,Human - Arson,0,1
FIRE-2023-003716,Idaho Fire 3716,2023-06-09,2023-07-20,2023,ID,1058,Idaho County 21,48.2171,-114.57918,36.1,C,Undetermined,0,1
FIRE-2023-003717,Idaho Fire 3717,2023-12-17,2023-12-30,2023,ID,1058,Idaho County 21,48.50275,-114.41781,47.9,C,Human - Equipment,0,19
FIRE-2023-003718,Idaho Fire 3718,2023-09-14,2023-10-20,2023,ID,1058,Idaho County 21,48.31694,-114.19655,54.2,C,Lightning,0,1
FIRE-2023-003719,Idaho Fire 3719,2023-07-21,2023-08-10,2023,ID,1058,Idaho County 21,48.3368,-114.38736,27.1,C,Lightning,0,17
FIRE-2023-003720,Idaho Fire 3720,2023-07-05,2023-07-09,2023,ID,1058,Idaho County 21,47.21222,-114.16138,29.0,C,Human - Arson,0,1
FIRE-2023-003721,Idaho Fire 3721,2023-09-05,2023-09-30,2023,ID,1058,Idaho County 21,47.83607,-115.14535,42.5,C,Human - Equipment,0,1
FIRE-2023-003722,Idaho Fire 3722,2023-07-29,2023-08-27,2023,ID,1059,Idaho County 22,47.93208,-113.80336,112.2,D,Lightning,0,2
FIRE-2023-003723,Idaho Fire 3723,2023-03-24,2023-04-19,2023,ID,1059,Idaho County 22,48.56901,-113.67617,21.9,C,Human - Equipment,0,1
FIRE-2023-003724,Idaho Fire 3724,2023-06-26,2023-07-29,2023,ID,1059,Idaho County 22,48.40945,-113.48764,3.0,B,Powerline,0,1
FIRE-2023-003725,Idaho Fire 3725,2023-06-12,2023-06-29,2023,ID,1059,Idaho County 22,47.58432,-113.4956,46.9,C,Undetermined,0,1
FIRE-2023-003726,Idaho Fire 3726,2023-07-09,2023-07-17,2023,ID,1059,Idaho County 22,47.89958,-113.54459,45.2,C,Lightning,0,21
FIRE-2023-003727,Idaho Fire 3727,2023-09-15,2023-09-29,2023,ID,1059,Idaho County 22,47.21531,-114.0501,8888.1,G,Lightning,47,439
FIRE-2023-003728,Idaho Fire 3728,2023-10-12,2023-10-26,2023,ID,1059,Idaho County 22,46.66828,-113.50827,17.8,C,Human - Equipment,0,1
FIRE-2023-003729,Idaho Fire 3729,2023-09-18,2023-09-24,2023,ID,1059,Idaho County 22,48.79935,-113.43302,6.5,B,Human - Equipment,0,2
FIRE-2023-003730,Idaho Fire 3730,2023-08-31,2023-10-14,2023,ID,1059,Idaho County 22,48.96503,-113.57605,13.6,C,Human - Equipment,0,1
FIRE-2023-003731,Idaho Fire 3731,2023-09-20,2023-10-31,2023,ID,1059,Idaho County 22,48.32371,-112.87759,62.1,C,Human - Debris Burning,0,1
FIRE-2023-003732,Idaho Fire 3732,2023-08-21,2023-09-25,2023,ID,1060,Idaho County 23,47.18376,-111.74224,12.2,C,Human - Equipment,0,1
FIRE-2023-003733,Idaho Fire 3733,2023-07-28,2023-07-30,2023,ID,1060,Idaho County 23,47.18799,-112.39435,18.8,C,Lightning,0,1
FIRE-2023-003734,Idaho Fire 3734,2023-06-18,2023-06-20,2023,ID,1060,Idaho County 23,47.87687,-112.25081,5.6,B,Lightning,0,16
FIRE-2023-003735,Idaho Fire 3735,2023-10-04,2023-11-09,2023,ID,1060,Idaho County 23,46.88758,-111.22297,39.0,C,Lightning,0,1
FIRE-2023-003736,Idaho Fire 3736,2023-08-07,2023-08-20,2023,ID,1060,Idaho County 23,47.35548,-112.40954,42.0,C,Undetermined,0,1
FIRE-2023-003737,Idaho Fire 3737,2023-06-13,2023-07-21,2023,ID,1060,Idaho County 23,47.4979,-112.49392,6.4,B,Lightning,0,1
FIRE-2023-003738,Idaho Fire 3738,2023-09-24,2023-10-25,2023,ID,1060,Idaho County 23,47.83722,-111.87107,79.2,C,Lightning,0,1
FIRE-2023-003739,Montana Fire 3739,2023-08-12,2023-09-17,2023,MT,1061,Montana County 00,45.31608,-113.15624,11.4,C,Undetermined,0,19
FIRE-2023-003740,Montana Fire 3740,2023-07-12,2023-08-20,2023,MT,1061,Montana County 00,44.42648,-113.03231,125.3,D,Human - Equipment,4,17
FIRE-2023-003741,Montana Fire 3741,2023-08-16,2023-08-19,2023,MT,1061,Montana County 00,44.82849,-113.71278,21.8,C,Human - Debris Burning,0,6
FIRE-2023-003742,Montana Fire 3742,2023-10-28,2023-11-28,2023,MT,1061,Montana County 00,45.42078,-115.20444,143.8,D,Powerline,0,27
FIRE-2023-003743,Montana Fire 3743,2023-09-28,2023-10-27,2023,MT,1061,Montana County 00,45.20063,-114.51192,21.4,C,Lightning,0,11
FIRE-2023-003744,Montana Fire 3744,2023-08-11,2023-09-07,2023,MT,1061,Montana County 00,45.80781,-115.79512,147.1,D,Powerline,0,1
FIRE-2023-003745,Montana Fire 3745,2023-06-04,2023-07-02,2023,MT,1061,Montana County 00,45.30759,-113.01597,88.6,C,Lightning,0,1
FIRE-2023-003746,Montana Fire 3746,2023-07-26,2023-08-01,2023,MT,1061,Montana County 00,45.06182,-115.64636,89.0,C,Undetermined,0,1
FIRE-2023-003747,Montana Fire 3747,2023-07-26,2023-09-03,2023,MT,1061,Montana County 00,45.38911,-113.99548,13.1,C,Undetermined,0,1
FIRE-2023-003748,Montana Fire 3748,2023-08-19,2023-08-28,2023,MT,1061,Montana County 00,45.74139,-114.92847,35.5,C,Lightning,0,7
FIRE-2023-003749,Montana Fire 3749,2023-08-17,2023-09-29,2023,MT,1061,Montana County 00,45.65119,-113.62786,20.8,C,Human - Campfire,0,1
FIRE-2023-003750,Montana Fire 3750,2023-06-19,2023-07-30,2023,MT,1061,Montana County 00,45.69692,-113.55362,106.6,D,Lightning,0,6
FIRE-2023-003751,Montana Fire 3751,2023-05-02,2023-05-07,2023,MT,1061,Montana County 00,44.84192,-115.85479,1.6,B,Lightning,0,6
FIRE-2023-003752,Montana Fire 3752,2023-06-16,2023-07-22,2023,MT,1062,Montana County 01,44.82026,-111.78516,5.4,B,Human - Arson,0,5
FIRE-2023-003753,Montana Fire 3753,2023-08-07,2023-09-21,2023,MT,1062,Montana County 01,45.68775,-110.57818,104.6,D,Human - Debris Burning,8,11
FIRE-2023-003754,Montana Fire 3754,2023-07-18,2023-08-08,2023,MT,1062,Montana County 01,45.24611,-110.58667,13.5,C,Lightning,0,1
FIRE-2023-003755,Montana Fire 3755,2023-07-21,2023-08-12,2023,MT,1062,Montana County 01,44.41772,-110.53932,57.0,C,Powerline,0,5
FIRE-2023-003756,Montana Fire 3756,2023-08-01,2023-08-29,2023,MT,1062,Montana County 01,45.46154,-110.51691,30.5,C,Human - Debris Burning,0,4
FIRE-2023-003757,Montana Fire 3757,2023-10-16,2023-11-02,2023,MT,1062,Montana County 01,45.67741,-111.36085,42.4,C,Lightning,0,6
FIRE-2023-003758,Montana Fire 3758,2023-08-06,2023-09-05,2023,MT,1062,Montana County 01,45.34862,-112.57077,0.8,B,Undetermined,0,10
FIRE-2023-003759,Montana Fire 3759,2023-08-07,2023-09-11,2023,MT,1062,Montana County 01,44.88483,-111.70676,10.6,C,Lightning,0,1
FIRE-2023-003760,Montana Fire 3760,2023-09-05,2023-10-01,2023,MT,1062,Montana County 01,45.32087,-112.74327,21.2,C,Undetermined,0,12
FIRE-2023-003761,Montana Fire 3761,2023-07-28,2023-09-10,2023,MT,1062,Montana County 01,45.36602,-111.42669,6.6,B,Human - Campfire,0,7
FIRE-2023-003762,Montana Fire 3762,2023-07-12,2023-07-21,2023,MT,1062,Montana County 01,44.60662,-110.28009,76.2,C,Human - Debris Burning,0,1
FIRE-2023-003763,Montana Fire 3763,2023-09-14,2023-10-23,2023,MT,1063,Montana County 02,45.50271,-109.58868,3445.6,F,Human - Equipment,20,169
FIRE-2023-003764,Montana Fire 3764,2023-12-05,2024-01-01,2023,MT,1063,Montana County 02,45.31156,-107.37161,49.9,C,Human - Equipment,0,12
FIRE-2023-003765,Montana Fire 3765,2023-08-23,2023-09-11,2023,MT,1063,Montana County 02,45.68675,-108.86456,68.5,C,Lightning,0,12
FIRE-2023-003766,Montana Fire 3766,2023-08-27,2023-09-06,2023,MT,1063,Montana County 02,45.8595,-107.19573,11.6,C,Lightning,0,1
FIRE-2023-003767,Montana Fire 3767,2023-12-12,2023-12-13,2023,MT,1063,Montana County 02,44.92374,-108.97939,67.9,C,Human - Equipment,0,3
FIRE-2023-003768,Montana Fire 3768,2023-06-09,2023-06-16,2023,MT,1063,Montana County 02,45.32031,-108.1421,105.4,D,Human - Equipment,3,1
FIRE-2023-003769,Montana Fire 3769,2023-09-19,2023-10-02,2023,MT,1063,Montana County 02,45.77554,-107.27542,20.1,C,Human - Campfire,0,12
FIRE-2023-003770,Montana Fire 3770,2023-06-22,2023-07-11,2023,MT,1063,Montana County 02,44.90506,-108.75887,161.8,D,Human - Campfire,0,8
FIRE-2023-003771,Montana Fire 3771,2023-09-04,2023-10-12,2023,MT,1063,Montana County 02,44.58949,-107.84651,46.4,C,Lightning,0,1
FIRE-2023-003772,Montana Fire 3772,2023-10-30,2023-11-04,2023,MT,1063,Montana County 02,45.61567,-107.82339,16.2,C,Lightning,0,22
FIRE-2023-003773,Montana Fire 3773,2023-08-29,2023-09-11,2023,MT,1063,Montana County 02,45.1444,-107.22129,12.6,C,Human - Campfire,0,1
FIRE-2023-003774,Montana Fire 3774,2023-05-16,2023-05-24,2023,MT,1064,Montana County 03,45.73994,-106.54661,2.3,B,Human - Equipment,0,2
FIRE-2023-003775,Montana Fire 3775,2023-07-04,2023-08-07,2023,MT,1064,Montana County 03,45.35482,-106.34897,41.7,C,Lightning,0,1
FIRE-2023-003776,Montana Fire 3776,2023-08-15,2023-08-26,2023,MT,1064,Montana County 03,45.4443,-106.8721,24.1,C,Undetermined,0,2
FIRE-2023-003777,Montana Fire 3777,2023-07-09,2023-07-31,2023,MT,1064,Montana County 03,45.55739,-104.68293,28.6,C,Human - Equipment,0,10
FIRE-2023-003778,Montana Fire 3778,2023-08-25,2023-09-28,2023,MT,1066,Montana County 11,46.57275,-110.39947,72.9,C,Undetermined,0,1
FIRE-2023-003779,Montana Fire 3779,2023-09-29,2023-10-11,2023,MT,1066,Montana County 11,47.19675,-110.02358,8.1,B,Lightning,0,13
FIRE-2023-003780,Montana Fire 3780,2023-07-20,2023-08-01,2023,MT,1066,Montana County 11,46.64778,-112.79717,37.4,C,Human - Debris Burning,0,9
FIRE-2023-003781,Montana Fire 3781,2023-05-30,2023-07-02,2023,MT,1066,Montana County 11,46.4938,-112.2447,40.4,C,Undetermined,0,27
FIRE-2023-003782,Montana Fire 3782,2023-10-27,2023-10-30,2023,MT,1066,Montana County 11,46.65832,-111.67586,23.9,C,Human - Debris Burning,0,25
FIRE-2023-003783,Montana Fire 3783,2023-04-02,2023-05-15,2023,MT,1066,Montana County 11,47.01705,-112.10232,88.0,C,Lightning,0,1
FIRE-2023-003784,Montana Fire 3784,2023-07-09,2023-08-14,2023,MT,1066,Montana County 11,47.22441,-112.78323,12.1,C,Human - Equipment,0,1
FIRE-2023-003785,Montana Fire 3785,2023-08-26,2023-08-29,2023,MT,1066,Montana County 11,46.14227,-110.7498,6.9,B,Human - Equipment,0,9
FIRE-2023-003786,Montana Fire 3786,2023-07-09,2023-07-10,2023,MT,1066,Montana County 11,47.14521,-112.7534,6396.0,G,Powerline,42,339
FIRE-2023-003787,Montana Fire 3787,2023-10-03,2023-10-23,2023,MT,1066,Montana County 11,46.83935,-111.93358,101.0,D,Human - Equipment,0,6
FIRE-2023-003788,Montana Fire 3788,2023-08-14,2023-09-07,2023,MT,1066,Montana County 11,47.23698,-110.61291,5.1,B,Lightning,0,3
FIRE-2023-003789,Montana Fire 3789,2023-09-21,2023-10-31,2023,MT,1066,Montana County 11,47.36368,-110.64353,9.0,B,Human - Equipment,0,1
FIRE-2023-003790,Montana Fire 3790,2023-09-23,2023-11-01,2023,MT,1067,Montana County 12,47.14746,-107.76106,18.0,C,Human - Debris Burning,0,1
FIRE-2023-003791,Montana Fire 3791,2023-10-07,2023-11-10,2023,MT,1067,Montana County 12,47.18104,-107.89695,63.1,C,Human - Equipment,0,22
FIRE-2023-003792,Montana Fire 3792,2023-10-11,2023-10-20,2023,MT,1067,Montana County 12,46.01565,-108.46479,62.0,C,Lightning,0,1
FIRE-2023-003793,Montana Fire 3793,2023-07-27,2023-08-29,2023,MT,1067,Montana County 12,46.2666,-108.17899,28.7,C,Lightning,0,12
FIRE-2023-003794,Montana Fire 3794,2023-07-02,2023-07-14,2023,MT,1067,Montana County 12,47.34373,-109.86489,12.1,C,Lightning,0,1
FIRE-2023-003795,Montana Fire 3795,2023-07-16,2023-08-29,2023,MT,1067,Montana County 12,47.28241,-109.87713,0.7,B,Lightning,0,1
FIRE-2023-003796,Montana Fire 3796,2023-11-27,2023-12-27,2023,MT,1067,Montana County 12,47.31813,-107.78659,12.3,C,Lightning,0,1
FIRE-2023-003797,Montana Fire 3797,2023-08-26,2023-09-18,2023,MT,1067,Montana County 12,46.6372,-109.23249,12.5,C,Human - Equipment,0,26
FIRE-2023-003798,Montana Fire 3798,2023-08-12,2023-08-22,2023,MT,1067,Montana County 12,47.03281,-108.86712,8.8,B,Lightning,0,17
FIRE-2023-003799,Montana Fire 3799,2023-07-21,2023-08-23,2023,MT,1067,Montana County 12,46.12816,-108.06494,43.5,C,Human - Equipment,0,7
FIRE-2023-003800,Montana Fire 3800,2023-08-01,2023-08-15,2023,MT,1067,Montana County 12,46.33444,-108.33321,29.0,C,Human - Debris Burning,0,1
FIRE-2023-003801,Montana Fire 3801,2023-08-16,2023-09-13,2023,MT,1067,Montana County 12,47.12818,-109.10191,51.6,C,Human - Debris Burning,0,1
FIRE-2023-003802,Montana Fire 3802,2023-07-28,2023-09-01,2023,MT,1067,Montana County 12,46.94554,-108.79311,25.3,C,Human - Equipment,0,1
FIRE-2023-003803,Montana Fire 3803,2023-09-09,2023-09-27,2023,MT,1067,Montana County 12,47.33502,-109.24288,11.5,C,Human - Debris Burning,0,4
FIRE-2023-003804,Montana Fire 3804,2023-08-08,2023-08-31,2023,MT,1067,Montana County 12,46.942,-107.10024,199.4,D,Lightning,4,8
FIRE-2023-003805,Montana Fire 3805,2023-08-18,2023-08-20,2023,MT,1068,Montana County 13,46.78791,-106.29488,4.6,B,Lightning,0,1
FIRE-2023-003806,Montana Fire 3806,2023-04-16,2023-05-31,2023,MT,1068,Montana County 13,46.32038,-104.63215,149.5,D,Human - Equipment,0,15
